City,ILR,ILR_ref_for_city,PAC_MW,PDC_MWp,AC_energy_MWh,AC_energy_MWh_ILR_1_0,AC_energy_delta_MWh,DC_energy_MWh,clipping_energy_MWh,energy_increase_percentage,energy_loss_to_inverter
Madrid,1.8,1.0,50.05,90.26,122121.0518575386,80854.75306344665,41266.29879409194,148419.56828051453,-23928.892585382,51.03756703296133,-24.36945349074046
Madrid,1.85,1.0,50.05,92.62,123750.43142935655,80854.75306344665,42895.6783659099,152304.89729309344,-26128.62184873965,53.05276033958041,-26.765148035042742
Madrid,1.9,1.0,50.05,94.99,125320.05792341157,80854.75306344665,44465.30485996492,156190.22630567238,-28387.840998704993,54.99405189583973,-29.28628055701608
Madrid,1.95,1.0,50.05,97.35,126834.01277718223,80854.75306344665,45979.25971373558,160075.55531825128,-30702.811688047022,56.86648956512883,-31.938445936588916
Madrid,1.99,1.0,50.05,99.71,128287.55889426092,80854.75306344665,47432.805830814264,163960.8843308302,-33078.95469789691,58.66421457448987,-34.7436610137387
Madrid,2.04,1.0,50.05,102.08,129681.42568222206,80854.75306344665,48826.67261877541,167846.21334340918,-35514.57278715409,60.38812904475902,-37.71451598443955
Madrid,2.09,1.0,50.05,104.44,131021.23456641477,80854.75306344665,50166.48150296812,171731.54235598815,-38003.88020296951,62.04518547425718,-40.85676319547591
Madrid,2.13,1.0,50.05,106.8,132311.93827699515,80854.75306344665,51457.185213548495,175616.8713685669,-40542.27552949981,63.64150932867248,-44.17829848743378
Madrid,2.18,1.0,50.05,109.16,133555.95224721046,80854.75306344665,52701.199183763805,179502.2003811458,-43127.27288226048,65.18008798123374,-47.692029989964155
Madrid,2.23,1.0,50.05,111.53,134756.0611596603,80854.75306344665,53901.30809621366,183387.52939372472,-45756.11634330288,66.66436548747771,-51.41139855503965
Madrid,2.28,1.0,50.05,113.89,135913.7108827774,80854.75306344665,55058.95781933075,187272.85840630365,-48427.403681944685,68.09613007676376,-55.354266549135744
Madrid,2.32,1.0,50.05,116.25,137030.65319039303,80854.75306344665,56175.90012694638,191158.18741888256,-51139.51204893575,69.47754831786474,-59.53991455849004
Madrid,2.37,1.0,50.05,118.62,138108.7366910403,80854.75306344665,57253.983627593654,195043.51643146155,-53890.30443316729,70.81090654332529,-63.98872905655336
Madrid,2.42,1.0,50.05,120.98,139150.1039891482,80854.75306344665,58295.35092570154,198928.84544404043,-56677.735669068956,72.09885469560116,-68.72330311783934
Madrid,2.46,1.0,50.05,123.34,140158.43539143898,80854.75306344665,59303.68232799233,202814.1744566193,-59497.97099486472,73.34594452531043,-73.76348678373301
Madrid,2.51,1.0,50.05,125.7,141134.70599258743,80854.75306344665,60279.95292914078,206699.5034691982,-62350.438568817066,74.55338201557447,-79.14072264382702
Madrid,2.56,1.0,50.05,128.07,142079.3396557264,80854.75306344665,61224.58659227974,210584.83248177715,-65234.53722935766,75.72169139424228,-84.89128108809206
Madrid,2.61,1.0,50.05,130.43,142994.33841315884,80854.75306344665,62139.585349712186,214470.16149435609,-68148.24423024662,76.85334874617861,-91.05116970259385
Madrid,2.65,1.0,50.05,132.79,143881.79305287413,80854.75306344665,63027.039989427474,218355.490506935,-71089.2001994184,77.9509399280092,-97.6599368324926
Madrid,2.7,1.0,50.05,135.16,144744.28614344943,80854.75306344665,63889.53308000277,222240.81951951387,-74054.96834457509,79.017659023544,-104.76118690984784
Madrid,2.75,1.0,50.05,137.52,145583.60850684383,80854.75306344665,64728.85544339717,226126.14853209277,-77043.808379479,80.05572089572087,-112.40740159193857
Madrid,2.79,1.0,50.05,139.88,146400.8766875605,80854.75306344665,65546.12362411384,230011.47754467183,-80054.68639331093,81.06650647078206,-120.66206972587771
Madrid,2.84,1.0,50.05,142.25,147197.37248790046,80854.75306344665,66342.6194244538,233896.80655725073,-83086.2056717461,82.05160106344621,-129.59708861641013
Nicosia,1.0,1.0,50.05,50.09,81573.1452183958,81573.1452183958,0.0,83047.077484366,-0.0,0.0,-0.0
Nicosia,1.05,1.0,50.05,52.46,85417.54709920085,81573.1452183958,3844.401880805046,86964.3924600437,-2.529889606758087,4.712827819146152,-0.0029618791746539876
Nicosia,1.1,1.0,50.05,54.82,89234.67306671325,81573.1452183958,7661.527848317448,90881.70743572133,-34.422773885980966,9.392218269634249,-0.03859044540007188
Nicosia,1.14,1.0,50.05,57.18,92973.32135385601,81573.1452183958,11400.176135460206,94799.02241139897,-150.12082381299354,13.975403430796387,-0.16172769626102868
Nicosia,1.19,1.0,50.05,59.54,96502.9168478187,81573.1452183958,14929.771629422903,98716.33738707662,-494.63839697136854,18.302312102164777,-0.5152039021557969
Nicosia,1.24,1.0,50.05,61.91,99731.64515678621,81573.1452183958,18158.499938390407,102633.65236275423,-1138.6641353245095,22.260389604660517,-1.1549139944116766
Nicosia,1.28,1.0,50.05,64.27,102731.41859760441,81573.1452183958,21158.273379208607,106550.96733843189,-2006.984422836197,25.937792790214914,-1.9925497117748543
Nicosia,1.33,1.0,50.05,66.63,105545.07814840387,81573.1452183958,23971.93293000807,110468.28231410954,-3059.362938814419,29.387040141492655,-2.9851603538676956
Nicosia,1.38,1.0,50.05,69.0,108192.21191653653,81573.1452183958,26619.066698140727,114385.59728978714,-4278.0594262184795,32.6321445947358,-4.116917016300621
Nicosia,1.43,1.0,50.05,71.36,110688.37036227224,81573.1452183958,29115.225143876436,118302.91226546484,-5646.400164267438,35.69216936030386,-5.37537534151724
Nicosia,1.47,1.0,50.05,73.72,113054.52000602252,81573.1452183958,31481.374787626715,122220.2272411425,-7143.823835882878,38.592817162243314,-6.745139154223595
Nicosia,1.52,1.0,50.05,76.08,115303.98562160444,81573.1452183958,33730.84040320864,126137.54221682013,-8756.972973693146,41.350422756044345,-8.218881746249329
Nicosia,1.57,1.0,50.05,78.45,117450.41916861798,81573.1452183958,35877.27395022218,130054.85719249783,-10472.89775540846,43.98172199216782,-9.789811557659881
Nicosia,1.61,1.0,50.05,80.81,119498.41816076853,81573.1452183958,37925.27294237273,133972.1721681754,-12287.055705391163,46.492350933429606,-11.460590952293122
Nicosia,1.66,1.0,50.05,83.17,121456.88982648317,81573.1452183958,39883.74460808736,137889.48714385307,-14190.109472028735,48.893228894517435,-13.228801521905162
Nicosia,1.71,1.0,50.05,85.54,123330.67176899101,81573.1452183958,41757.52655059521,141806.80211953074,-16178.394341879199,51.1902862624676,-15.098507218275625
Nicosia,1.76,1.0,50.05,87.9,125121.2163855868,81573.1452183958,43548.071167190996,145724.11709520835,-18249.663616105638,53.38530352188792,-17.076259437784753
Nicosia,1.8,1.0,50.05,90.26,126832.06060344304,81573.1452183958,45258.915385047236,149641.432070886,-20401.07629200611,55.482616569307865,-19.168361942710924
Nicosia,1.85,1.0,50.05,92.62,128462.76975957683,81573.1452183958,46889.62454118102,153558.7470465636,-22633.055431098874,57.48169255414073,-21.38629549811465
Nicosia,1.9,1.0,50.05,94.99,130015.7768840639,81573.1452183958,48442.6316656681,157476.06202224127,-24942.89274540274,59.38551411248473,-23.73865812276214
Nicosia,1.95,1.0,50.05,97.35,131495.28471415016,81573.1452183958,49922.13949575435,161393.37699791894,-27325.736404056737,61.199233353204406,-26.23198127221699
Nicosia,1.99,1.0,50.05,99.71,132909.58957463485,81573.1452183958,51336.44435623905,165310.69197359655,-29773.388722692307,62.933020688114915,-28.868029340574196
Nicosia,2.04,1.0,50.05,102.08,134264.91718871627,81573.1452183958,52691.771970320464,169228.00694927416,-32279.69403564545,64.59450819169564,-31.651344221894266
Nicosia,2.09,1.0,50.05,104.44,135565.6805276553,81573.1452183958,53992.53530925949,173145.32192495183,-34840.335176803885,66.18910569735328,-34.58944226544604
Nicosia,2.13,1.0,50.05,106.8,136815.07622034813,81573.1452183958,55241.931001952325,177062.63690062947,-37452.3439467278,67.72073193212435,-37.69254638005861
Nicosia,2.18,1.0,50.05,109.16,138015.81103423034,81573.1452183958,56442.66581583454,180979.95187630717,-40112.94665086676,69.19270510499574,-40.9721890197148
Nicosia,2.23,1.0,50.05,111.53,139172.65303416943,81573.1452183958,57599.50781577363,184897.26685198478,-42816.84048810912,70.61087035636845,-44.43617811602355
Nicosia,2.28,1.0,50.05,113.89,140288.8703111835,81573.1452183958,58715.7250927877,188814.58182766248,-45561.40598574315,71.97923401823981,-48.09735625268607
Nicosia,2.32,1.0,50.05,116.25,141366.632384986,81573.1452183958,59793.4871665902,192731.8968033401,-48344.386722549265,73.30045569103054,-51.97078008413549
Nicosia,2.37,1.0,50.05,118.62,142407.25292057902,81573.1452183958,60834.10770218322,196649.21177901764,-51164.48324460268,74.57614578831311,-56.07510976080549
Nicosia,2.42,1.0,50.05,120.98,143412.91153078183,81573.1452183958,61839.766312386026,200566.52675469534,-54019.391822347854,75.80897628358255,-60.42875590818839
Nicosia,2.46,1.0,50.05,123.34,144385.19585360694,81573.1452183958,62812.05063521114,204483.84173037298,-56907.781453716205,77.00089345218261,-65.0542563976231
Nicosia,2.51,1.0,50.05,125.7,145325.7267846394,81573.1452183958,63752.58156624361,208401.15670605062,-59827.74918063079,78.15388433970372,-69.97563083623831
Nicosia,2.56,1.0,50.05,128.07,146236.82953634224,81573.1452183958,64663.684317946434,212318.47168172838,-62777.05022115428,79.27079940931827,-75.21832760194005
Nicosia,2.61,1.0,50.05,130.43,147120.42635186354,81573.1452183958,65547.28113346774,216235.78665740593,-65753.5447389806,80.35399512667802,-80.8111893138716
Nicosia,2.65,1.0,50.05,132.79,147978.9604697831,81573.1452183958,66405.8152513873,220153.10163308363,-68754.9619496182,81.40646664242135,-86.78552362150464
Nicosia,2.7,1.0,50.05,135.16,148813.4267572767,81573.1452183958,67240.2815388809,224070.4166087612,-71780.55624379545,82.42943355789271,-93.18172328945393
Nicosia,2.75,1.0,50.05,137.52,149624.82022066906,81573.1452183958,68051.67500227326,227987.73158443888,-74829.02533545412,83.42411564501833,-100.04442823328527
Nicosia,2.79,1.0,50.05,139.88,150414.6391666459,81573.1452183958,68841.4939482501,231905.04656011652,-77899.02777907705,84.39234966843654,-107.42380335557793
Nicosia,2.84,1.0,50.05,142.25,151183.76625041763,81573.1452183958,69610.62103202182,235822.36153579413,-80989.63927798523,85.33521766955693,-115.37950932817014
Paris,1.0,1.0,50.05,50.09,56465.03983226828,56465.03983226828,0.0,57636.99054169084,-69.43662968080298,0.0,-0.12312419007447935
Paris,1.05,1.0,50.05,52.46,59024.10477826311,56465.03983226828,2559.0649459948254,60355.716510638544,-193.3526956518986,4.532122803059438,-0.3286592280520046
Paris,1.1,1.0,50.05,54.82,61499.90115663487,56465.03983226828,5034.8613243665895,63074.44247958622,-401.29444038734977,8.91677636166175,-0.656798022008964
Paris,1.14,1.0,50.05,57.18,63889.67114193136,56465.03983226828,7424.6313096630765,65793.1684485339,-694.523106853984,13.149076546688443,-1.0990133395501804
Paris,1.19,1.0,50.05,59.54,66205.3989003767,56465.03983226828,9740.359068108424,68511.8944174816,-1061.3088123174657,17.250247404487027,-1.6291712891880596
Paris,1.24,1.0,50.05,61.91,68451.4115257529,56465.03983226828,11986.371693484623,71230.62038642926,-1497.4399607768235,21.227952249906547,-2.236521487487295
Paris,1.28,1.0,50.05,64.27,70635.8339072335,56465.03983226828,14170.794074965212,73949.34635537697,-1994.5549968457888,25.09658032131056,-2.905766076196967
Paris,1.33,1.0,50.05,66.63,72760.59146408776,56465.03983226828,16295.551631819479,76668.07232432463,-2551.2806107045617,28.859541550357683,-3.633820898815477
Paris,1.38,1.0,50.05,69.0,74828.47860775891,56465.03983226828,18363.438775490627,79386.79829327232,-3164.5552074409957,32.521784860224976,-4.41582745862747
Paris,1.43,1.0,50.05,71.36,76836.97584526647,56465.03983226828,20371.936012998187,82105.52426221994,-3837.509248265303,36.07884821035079,-5.25690039552008
Paris,1.47,1.0,50.05,73.72,78788.29305655338,56465.03983226828,22323.253224285094,84824.25023116771,-4567.197285446878,39.53464531433474,-6.153502906413355
Paris,1.52,1.0,50.05,76.08,80687.7094856457,56465.03983226828,24222.669653377416,87542.97620011539,-5348.577110042356,42.89852575209696,-7.09933462384066
Paris,1.57,1.0,50.05,78.45,82534.71627999369,56465.03983226828,26069.67644772541,90261.70216906305,-6182.583201768978,46.169588342036874,-8.097459694328073
Paris,1.61,1.0,50.05,80.81,84325.79026810991,56465.03983226828,27860.750435841626,92980.42813801071,-7072.79490661631,49.34159352158987,-9.155366563484362
Paris,1.66,1.0,50.05,83.17,86058.46211551463,56465.03983226828,29593.42228324635,95699.15410695839,-8021.296851191756,52.410168081267315,-10.278816284551716
Paris,1.71,1.0,50.05,85.54,87737.22114271346,56465.03983226828,31272.18131044518,98417.88007590608,-9023.623375721481,55.383262640636545,-11.46386854585559
Paris,1.76,1.0,50.05,87.9,89365.50816538611,56465.03983226828,32900.46833311783,101136.60604485376,-10076.29708541843,58.26697090952211,-12.70828268836716
Paris,1.8,1.0,50.05,90.26,90946.51418451067,56465.03983226828,34481.47435224239,103855.33201380148,-11175.789417949356,61.06694417407837,-14.009888277502625
Paris,1.85,1.0,50.05,92.62,92485.07888067457,56465.03983226828,36020.03904840629,106574.05798274913,-12317.744446118226,63.79175354414925,-15.365041800377774
Paris,1.9,1.0,50.05,94.99,93983.47506392175,56465.03983226828,37518.43523165347,109292.7839516968,-13499.585041085904,66.44542418300514,-16.77302754284819
Paris,1.95,1.0,50.05,97.35,95445.84653245851,56465.03983226828,38980.80670019023,112011.50992064444,-14717.23896787158,69.03529478768512,-18.230512592573895
Paris,1.99,1.0,50.05,99.71,96873.77892909138,56465.03983226828,40408.7390968231,114730.23588959216,-15969.263334977168,71.56417354323828,-19.738407946340793
Paris,2.04,1.0,50.05,102.08,98268.70231644974,56465.03983226828,41803.662484181456,117448.96185853986,-17254.24478431988,74.03459310107803,-21.297735379486983
Paris,2.09,1.0,50.05,104.44,99631.01644712764,56465.03983226828,43165.976614859355,120167.68782748758,-18571.677488461348,76.44726142598263,-22.911212609236063
Paris,2.13,1.0,50.05,106.8,100961.9889212337,56465.03983226828,44496.94908896542,122886.41379643526,-19920.581552726468,78.8044234470487,-24.58074483102773
Paris,2.18,1.0,50.05,109.16,102260.69695070082,56465.03983226828,45795.65711843254,125605.13976538292,-21301.74337262426,81.1044448998361,-26.311781997133803
Paris,2.23,1.0,50.05,111.53,103529.24355163876,56465.03983226828,47064.20371937048,128323.86573433057,-22712.834070117107,83.3510502413115,-28.104235533144177
Paris,2.28,1.0,50.05,113.89,104768.34777028479,56465.03983226828,48303.30793801651,131042.59170327826,-24153.50317709093,85.5455129076389,-29.961607318077192
Paris,2.32,1.0,50.05,116.25,105977.28131984254,56465.03983226828,49512.24148757426,133761.3176722259,-25624.402258000126,87.6865430975563,-31.889837124913317
Paris,2.37,1.0,50.05,118.62,107158.12561802483,56465.03983226828,50693.08578575655,136480.04364117363,-27123.144441402656,89.77782701711084,-33.88911203908072
Paris,2.42,1.0,50.05,120.98,108313.59615729487,56465.03983226828,51848.55632502659,139198.7696101213,-28647.11671343227,91.82417382338674,-35.95880841404397
Paris,2.46,1.0,50.05,123.34,109444.79419554518,56465.03983226828,52979.7543632769,141917.49557906896,-30195.37032960942,93.82753385219497,-38.10169065795376
Paris,2.51,1.0,50.05,125.7,110551.1739777205,56465.03983226828,54086.13414545221,144636.22154801665,-31768.452174694274,95.78694056732678,-40.324136368533004
Paris,2.56,1.0,50.05,128.07,111633.07898366248,56465.03983226828,55168.039151394194,147354.9475169645,-33366.03283642205,97.70300227410291,-42.63101072404338
Paris,2.61,1.0,50.05,130.43,112691.70616230898,56465.03983226828,56226.6663300407,150073.67348591192,-34986.7722847216,99.57783877787799,-45.025161902638104
Paris,2.65,1.0,50.05,132.79,113728.97149510024,56465.03983226828,57263.93166283196,152792.39945485975,-36628.71742144565,101.4148432958461,-47.507907543928326
Paris,2.7,1.0,50.05,135.16,114745.0853238684,56465.03983226828,58280.045491600125,155511.12542380745,-38291.86710116001,103.2143883449359,-50.08535675975825
Paris,2.75,1.0,50.05,137.52,115740.23731431356,56465.03983226828,59275.19748204528,158229.851392755,-39976.0100950052,104.9768098244944,-52.7637007096898
Paris,2.79,1.0,50.05,139.88,116715.51733139622,56465.03983226828,60250.477499127934,160948.57736170274,-41679.88824883265,106.7040378933663,-55.54679657975711
Paris,2.84,1.0,50.05,142.25,117671.5295973775,56465.03983226828,61206.489765109225,163667.30333065038,-43403.02646064891,108.3971426336112,-58.440691043340095
Prague,1.0,1.0,50.05,50.09,54683.03416009403,54683.03416009403,0.0,55731.20287418611,-0.0,0.0,-0.0
Prague,1.05,1.0,50.05,52.46,57270.718969593036,54683.03416009403,2587.6848094990055,58360.03319844018,-0.9775939241686681,4.732152941482931,-0.0017069990202260637
Prague,1.1,1.0,50.05,54.82,59838.24450902696,54683.03416009403,5155.210348932931,60988.86352269422,-23.55239902566998,9.427440207213378,-0.03937560855843963
Prague,1.14,1.0,50.05,57.18,62353.37112971472,54683.03416009403,7670.336969620686,63617.6938469483,-100.06690911705677,14.026904482228344,-0.16074152267077219
Prague,1.19,1.0,50.05,59.54,64808.0901329472,54683.03416009403,10125.055972853173,66246.52417120237,-237.4463393342222,18.51590009290692,-0.36773110098324474
Prague,1.24,1.0,50.05,61.91,67190.99960004252,54683.03416009403,12507.965439948486,68875.35449545644,-447.24572670661047,22.87357611380754,-0.6700937552229661
Prague,1.28,1.0,50.05,64.27,69495.55174956826,54683.03416009403,14812.517589474228,71504.18481971047,-735.4834646434808,27.0879584810675,-1.0696374843547545
Prague,1.33,1.0,50.05,66.63,71724.77860205573,54683.03416009403,17041.744441961695,74133.01514396453,-1099.5974760176834,31.16459191358885,-1.5569481854571623
Prague,1.38,1.0,50.05,69.0,73875.47226495885,54683.03416009403,19192.43810486482,76761.8454682186,-1541.9778432609444,35.097610071664356,-2.131761856093042
Prague,1.43,1.0,50.05,71.36,75956.61912729805,54683.03416009403,21273.58496720402,79390.67579247261,-2053.692001351651,38.90344655148784,-2.7789048163839576
Prague,1.47,1.0,50.05,73.72,77970.08332659694,54683.03416009403,23287.04916650291,82019.50611672671,-2632.4066135418807,42.58551034005548,-3.494143605686367
Prague,1.52,1.0,50.05,76.08,79925.57956465865,54683.03416009403,25242.54540456462,84648.33644098083,-3268.8944344673228,46.161566914269436,-4.264330539359397
Prague,1.57,1.0,50.05,78.45,81822.00408828653,54683.03416009403,27138.9699281925,87277.16676523486,-3964.971513264892,49.62959781774083,-5.092631175538724
Prague,1.61,1.0,50.05,80.81,83659.06138037032,54683.03416009403,28976.027220276286,89905.9970894889,-4720.18888315316,52.98906263219404,-5.979549408080994
Prague,1.66,1.0,50.05,83.17,85436.45269397576,54683.03416009403,30753.418533881733,92534.82741374297,-5535.413781066739,56.23941503290726,-6.9278370549102135
Prague,1.71,1.0,50.05,85.54,87155.75954073356,54683.03416009403,32472.72538063953,95163.65773799704,-6408.550382547852,59.38354716303784,-7.936559602937296
Prague,1.76,1.0,50.05,87.9,88818.94222992669,54683.03416009403,34135.90806983266,97792.48806225111,-7337.8688834790055,62.42504388087517,-9.005611465474042
Prague,1.8,1.0,50.05,90.26,90432.10694606931,54683.03416009403,35749.07278597528,100421.31838650521,-8316.569424564774,65.37507169282833,-10.127887700164928
Prague,1.85,1.0,50.05,92.62,92001.09324258861,54683.03416009403,37318.05908249458,103050.14871075925,-9339.164238016912,68.24430951150136,-11.298023588949151
Prague,1.9,1.0,50.05,94.99,93527.63308296724,54683.03416009403,38844.59892287321,105678.9790350133,-10404.111703496537,71.0359246144772,-12.51644724722415
Prague,1.95,1.0,50.05,97.35,95014.9797431839,54683.03416009403,40331.945583089866,108307.80935926735,-11508.020549473682,73.75586633508874,-13.780911986962247
Prague,1.99,1.0,50.05,99.71,96465.64679894867,54683.03416009403,41782.61263885464,110936.6396835214,-12648.533473483678,76.40873130142856,-15.090633608877638
Prague,2.04,1.0,50.05,102.08,97880.28000354888,54683.03416009403,43197.245843454846,113565.47000777542,-13824.96198812055,78.99570041594153,-16.44745664466225
Prague,2.09,1.0,50.05,104.44,99261.52328869949,54683.03416009403,44578.48912860546,116194.30033202955,-15034.68958279679,81.52160869145307,-17.850237176543825
Prague,2.13,1.0,50.05,106.8,100609.41980680004,54683.03416009403,45926.38564670601,118823.1306562836,-16277.829122304356,83.98653504165219,-19.302172519434077
Prague,2.18,1.0,50.05,109.16,101924.76698228583,54683.03416009403,47241.7328221918,121451.96098053765,-17553.37180454847,86.39193773316137,-20.804885076951045
Prague,2.23,1.0,50.05,111.53,103209.35193181656,54683.03416009403,48526.31777172253,124080.79130479175,-18859.67067315984,88.74108490332368,-22.35891160670425
Prague,2.28,1.0,50.05,113.89,104462.29769837676,54683.03416009403,49779.26353828273,126709.62162904578,-20197.962486247707,91.03237284263585,-23.96976423702967
Prague,2.32,1.0,50.05,116.25,105683.46038263572,54683.03416009403,51000.42622254169,129338.45195329984,-21567.896019304273,93.26553839940397,-25.640790955337607
Prague,2.37,1.0,50.05,118.62,106873.88731378433,54683.03416009403,52190.8531536903,131967.2822775539,-22968.613144840238,95.442496846266,-27.374456936512363
Prague,2.42,1.0,50.05,120.98,108036.00107333553,54683.03416009403,53352.9669132415,134596.11260180795,-24397.326846771288,97.5676784083368,-29.1699110159048
Prague,2.46,1.0,50.05,123.34,109171.60311552494,54683.03416009403,54488.56895543091,137224.94292606198,-25852.444869963885,99.64437744238224,-31.028211775460672
Prague,2.51,1.0,50.05,125.7,110281.92760022222,54683.03416009403,55598.89344012819,139853.77325031612,-27332.78874218957,101.67485088218189,-32.95126280812825
Prague,2.56,1.0,50.05,128.07,111367.954679723,54683.03416009403,56684.92051962897,142482.60357457015,-28837.491502298715,103.66089115259054,-34.941632934137026
Prague,2.61,1.0,50.05,130.43,112429.01357957527,54683.03416009403,57745.97941948124,145111.43389882418,-30367.278630587523,105.60127159443991,-37.00540653870505
Prague,2.65,1.0,50.05,132.79,113465.33057957455,54683.03416009403,58782.296419480524,147740.26422307824,-31921.79362525604,107.49640601029049,-39.14693281349684
Prague,2.7,1.0,50.05,135.16,114477.39945382878,54683.03416009403,59794.36529373475,150369.09454733235,-33500.49040045608,109.34719737510616,-41.37042373199941
Prague,2.75,1.0,50.05,137.52,115466.79742169296,54683.03416009403,60783.76326159893,152997.92487158647,-35101.76899060397,111.1565299826706,-43.677915227396284
Prague,2.79,1.0,50.05,139.88,116434.91670562593,54683.03416009403,61751.8825455319,155626.75519584044,-36724.259472199345,112.9269498191022,-46.071956682850015
Prague,2.84,1.0,50.05,142.25,117381.8587235566,54683.03416009403,62698.824563462564,158255.58552009446,-38368.07939797086,114.65864234947335,-48.558719410029234
Riga,1.0,1.0,50.05,50.09,49033.639061742484,49033.639061742484,0.0,50023.64763503682,-0.7487959444314792,0.0,-0.0015271299333414728
Riga,1.05,1.0,50.05,52.46,51348.89665199505,49033.639061742484,2315.257590252564,52383.25365555741,-10.529983009875625,4.721773938371622,-0.020510942776520116
Riga,1.1,1.0,50.05,54.82,53645.485661776765,49033.639061742484,4611.846600034281,54742.859676078,-39.5940545821969,9.405474870480463,-0.07386138611839241
Riga,1.14,1.0,50.05,57.18,55888.07647934181,49033.639061742484,6854.437417599329,57102.465696598614,-124.9544242902025,13.979051012241445,-0.2240807538839781
Riga,1.19,1.0,50.05,59.54,58058.58647464133,49033.639061742484,9024.947412898844,59462.071717119215,-282.3177718433743,18.4056243542005,-0.4886396753927143
Riga,1.24,1.0,50.05,61.91,60164.52441293568,49033.639061742484,11130.885351193196,61821.67773763983,-503.6677174777065,22.70050839420125,-0.8442180440832509
Riga,1.28,1.0,50.05,64.27,62208.37822169127,49033.639061742484,13174.73915994879,64181.28375816041,-787.368482113205,26.868777051932323,-1.2819204461984701
Riga,1.33,1.0,50.05,66.63,64186.932553075436,49033.639061742484,15153.293491332952,66540.88977868103,-1136.4600818219224,30.903872894793988,-1.8024608496630483
Riga,1.38,1.0,50.05,69.0,66102.2213018364,49033.639061742484,17068.582240093914,68900.49579920164,-1548.9046746238569,34.809943880774156,-2.399419201911175
Riga,1.43,1.0,50.05,71.36,67956.14757693713,49033.639061742484,18922.508515194648,71260.10181972223,-2022.1451611479667,38.590871241205825,-3.0669231156270977
Riga,1.47,1.0,50.05,73.72,69755.19970148956,49033.639061742484,20721.560639747076,73619.70784024283,-2550.3835274397384,42.259887367639124,-3.7949416018558098
Riga,1.52,1.0,50.05,76.08,71492.9127313092,49033.639061742484,22459.27366956672,75979.31386076343,-3140.8167199928353,45.80380754788832,-4.595055460293188
Riga,1.57,1.0,50.05,78.45,73167.66607164004,49033.639061742484,24134.027009897552,78338.91988128406,-3793.5423241859803,49.21932671468319,-5.468238183441126
Riga,1.61,1.0,50.05,80.81,74789.70727706053,49033.639061742484,25756.068215318046,80698.52590180465,-4498.7705499799795,52.527343897291324,-6.400214251586103
Riga,1.66,1.0,50.05,83.17,76360.05074184244,49033.639061742484,27326.411680099955,83058.13192232528,-5255.778011612544,55.72992786786825,-7.391648644734759
Riga,1.71,1.0,50.05,85.54,77881.69538266747,49033.639061742484,28848.05632092499,85417.73794284585,-6061.133533879155,58.83319466580874,-8.439273347151365
Riga,1.76,1.0,50.05,87.9,79358.62820938895,49033.639061742484,30324.98914764646,87777.34396336644,-6911.112578039987,61.84527546377223,-9.539474912027849
Riga,1.8,1.0,50.05,90.26,80791.73111662365,49033.639061742484,31758.092054881163,90136.94998388698,-7804.983894050537,64.76796881196562,-10.693700145656905
Riga,1.85,1.0,50.05,92.62,82182.82511411117,49033.639061742484,33149.186052368685,92496.55600440771,-8740.783257048724,67.60498850723212,-11.901607085027116
Riga,1.9,1.0,50.05,94.99,83535.1767510328,49033.639061742484,34501.53768929032,94856.1620249283,-9714.967071595487,70.36299640303356,-13.16030815109104
Riga,1.95,1.0,50.05,97.35,84851.92373293909,49033.639061742484,35818.284671196605,97215.7680454489,-10724.781849518224,73.04839158703827,-14.468090333747115
Riga,1.99,1.0,50.05,99.71,86134.45412876211,49033.639061742484,37100.81506701963,99575.37406596947,-11768.528325939471,75.664004909574,-15.825162127535544
Riga,2.04,1.0,50.05,102.08,87385.80963204392,49033.639061742484,38352.17057030144,101934.98008649005,-12843.682362742491,78.21603964985938,-17.23009905035523
Riga,2.09,1.0,50.05,104.44,88603.86651245055,49033.639061742484,39570.227450708066,104294.58610701066,-13952.203226686242,80.70016463775364,-18.689741946241213
Riga,2.13,1.0,50.05,106.8,89789.81280826314,49033.639061742484,40756.17374652066,106654.19212753126,-15092.643001497174,83.11880277782574,-20.20510688763753
Riga,2.18,1.0,50.05,109.16,90945.8296143352,49033.639061742484,41912.19055259272,109013.79814805188,-16263.096069589079,85.4764022303494,-21.776246392809192
Riga,2.23,1.0,50.05,111.53,92073.32023338469,49033.639061742484,43039.6811716422,111373.40416857251,-17461.763706336173,87.77582491368267,-23.40356443308599
Riga,2.28,1.0,50.05,113.89,93175.6541741791,49033.639061742484,44142.01511243662,113733.0101890931,-18685.482291829834,90.02394265874005,-25.084493456857537
Riga,2.32,1.0,50.05,116.25,94253.77436238491,49033.639061742484,45220.135300642425,116092.6162096137,-19933.439124138342,92.22267848344246,-26.820975793823166
Riga,2.37,1.0,50.05,118.62,95306.20300057247,49033.639061742484,46272.56393882998,118452.2222301343,-21207.227803734284,94.3690185437067,-28.620136442371745
Riga,2.42,1.0,50.05,120.98,96335.0006325539,49033.639061742484,47301.361570811416,120811.82825065489,-22504.44336491235,96.46716514605451,-30.48120479889104
Riga,2.46,1.0,50.05,123.34,97341.24967259349,49033.639061742484,48307.61061085101,123171.43427117549,-23824.19520284719,98.51932578371907,-32.40635166177844
Riga,2.51,1.0,50.05,125.7,98325.13412200597,49033.639061742484,49291.495060263485,125531.0402916961,-25166.438745327523,100.52587571197054,-34.399791597910436
